r_left,r_right,b_left,b_right,u_left,u_right,lower_bound_F,upper_bound_F
0.819863359375,0.8208318359375,0.91721726679514408637024462223052978515625,1,0.75,0.875,"[-5.5560802297971516595, -5.5560802297971516595]","[-0.23278604255335497153, -0.23278604255335497153]"
0.819863359375,0.8208318359375,0.8344345335902881727404892444610595703125,0.91721726679514408637024462223052978515625,0.875,1,"[-6.2519440001679562613, -6.2519440001679562613]","[-1.3179406647972176092, -1.3179406647972176092]"
0.819863359375,0.8208318359375,0.91721726679514408637024462223052978515625,1,0.875,1,"[-5.4993769578151781019, -5.4993769578151781019]","[-0.17427483860923007053, -0.17427483860923007053]"
0.8208318359375,0.8218003125000001,0.335961754369931574338325168691406941981249999998,0.667980877184965787169162584345703470990624999999,0,0.25,"[-12.029591274189550987, -12.029591274189550987]","[-0.026098554091715325809, -0.026098554091715325809]"
0.8208318359375,0.8218003125000001,0.335961754369931574338325168691406941981249999998,0.5019713157774486807537438765185552064859374999985,0.25,0.5,"[-9.2932725205401904844, -9.2932725205401904844]","[-3.6367383292093906633, -3.6367383292093906633]"
0.8208318359375,0.8218003125000001,0.5019713157774486807537438765185552064859374999985,0.667980877184965787169162584345703470990624999999,0.25,0.5,"[-9.4486805232056223502, -9.4486805232056223502]","[-2.3192954939516754465, -2.3192954939516754465]"
0.8208318359375,0.8218003125000001,0.667980877184965787169162584345703470990624999999,0.8339904385924828935845812921728517354953124999995,0,0.25,"[-9.5374758788601141646, -9.5374758788601141646]","[-0.83436489509053879399, -0.83436489509053879399]"
0.8208318359375,0.8218003125000001,0.8339904385924828935845812921728517354953124999995,0.91699521929624144679229064608642586774765624999975,0,0.125,"[-7.0566124671934176149, -7.0566124671934176149]","[-2.0178673928968153817, -2.0178673928968153817]"
0.8208318359375,0.8218003125000001,0.91699521929624144679229064608642586774765624999975,1,0,0.125,"[-6.6089068946957620909, -6.6089068946957620909]","[-1.0714749072978488886, -1.0714749072978488886]"
0.8208318359375,0.8218003125000001,0.8339904385924828935845812921728517354953124999995,0.91699521929624144679229064608642586774765624999975,0.125,0.25,"[-6.8139791303962446989, -6.8139791303962446989]","[-1.8351407769309677764, -1.8351407769309677764]"
0.8208318359375,0.8218003125000001,0.91699521929624144679229064608642586774765624999975,1,0.125,0.25,"[-6.2683905687474474888, -6.2683905687474474888]","[-0.83995998673845784221, -0.83995998673845784221]"
0.8208318359375,0.8218003125000001,0.667980877184965787169162584345703470990624999999,0.8339904385924828935845812921728517354953124999995,0.25,0.5,"[-9.2965256613248659079, -9.2965256613248659079]","[-0.64214891526811379574, -0.64214891526811379574]"
0.8208318359375,0.8218003125000001,0.8339904385924828935845812921728517354953124999995,0.91699521929624144679229064608642586774765624999975,0.25,0.375,"[-6.6445859095106811765, -6.6445859095106811765]","[-1.6929396682515058803, -1.6929396682515058803]"
0.8208318359375,0.8218003125000001,0.91699521929624144679229064608642586774765624999975,1,0.25,0.375,"[-6.0397775055172697733, -6.0397775055172697733]","[-0.66044490302610137089, -0.66044490302610137089]"
0.8208318359375,0.8218003125000001,0.8339904385924828935845812921728517354953124999995,0.91699521929624144679229064608642586774765624999975,0.375,0.5,"[-6.5196670066202937477, -6.5196670066202937477]","[-1.5803188648320560805, -1.5803188648320560805]"
0.8208318359375,0.8218003125000001,0.91699521929624144679229064608642586774765624999975,1,0.375,0.5,"[-5.8719907274499956173, -5.8719907274499956173]","[-0.51754006714443911985, -0.51754006714443911985]"
0.8208318359375,0.8218003125000001,0.335961754369931574338325168691406941981249999998,0.5019713157774486807537438765185552064859374999985,0.5,0.75,"[-9.3677593178354765513, -9.3677593178354765513]","[-3.65273564014727814, -3.65273564014727814]"
0.8208318359375,0.8218003125000001,0.5019713157774486807537438765185552064859374999985,0.667980877184965787169162584345703470990624999999,0.5,0.75,"[-9.43965903258336958, -9.43965903258336958]","[-2.2708891528821775196, -2.2708891528821775196]"
0.8208318359375,0.8218003125000001,0.335961754369931574338325168691406941981249999998,0.5019713157774486807537438765185552064859374999985,0.75,1,"[-9.4672568081037020704, -9.4672568081037020704]","[-3.6962702811914569523, -3.6962702811914569523]"
0.8208318359375,0.8218003125000001,0.5019713157774486807537438765185552064859374999985,0.667980877184965787169162584345703470990624999999,0.75,1,"[-9.4739295462895292133, -9.4739295462895292133]","[-2.2605883884726880595, -2.2605883884726880595]"
0.8208318359375,0.8218003125000001,0.667980877184965787169162584345703470990624999999,0.8339904385924828935845812921728517354953124999995,0.5,0.75,"[-9.1866609950145470265, -9.1866609950145470265]","[-0.52322364000972620968, -0.52322364000972620968]"
0.8208318359375,0.8218003125000001,0.8339904385924828935845812921728517354953124999995,0.91699521929624144679229064608642586774765624999975,0.5,0.625,"[-6.4256980201910209871, -6.4256980201910209871]","[-1.4906507376130140319, -1.4906507376130140319]"
0.8208318359375,0.8218003125000001,0.91699521929624144679229064608642586774765624999975,1,0.5,0.625,"[-5.7442938012837263528, -5.7442938012837263528]","[-0.40238704709286693406, -0.40238704709286693406]"
0.8208318359375,0.8218003125000001,0.8339904385924828935845812921728517354953124999995,0.91699521929624144679229064608642586774765624999975,0.625,0.75,"[-6.3550189868035094065, -6.3550189868035094065]","[-1.419556227278549132, -1.419556227278549132]"
0.8208318359375,0.8218003125000001,0.91699521929624144679229064608642586774765624999975,1,0.625,0.75,"[-5.6457907070397563842, -5.6457907070397563842]","[-0.3093255600469801414, -0.3093255600469801414]"
0.8208318359375,0.8218003125000001,0.667980877184965787169162584345703470990624999999,0.8339904385924828935845812921728517354953124999995,0.75,1,"[-9.1460883126605665439, -9.1460883126605665439]","[-0.45548375100036636587, -0.45548375100036636587]"
0.8208318359375,0.8218003125000001,0.8339904385924828935845812921728517354953124999995,0.91699521929624144679229064608642586774765624999975,0.75,0.875,"[-6.3027860500424726098, -6.3027860500424726098]","[-1.3639602841825759771, -1.3639602841825759771]"
0.8208318359375,0.8218003125000001,0.91699521929624144679229064608642586774765624999975,1,0.75,0.875,"[-5.5699041859402083077, -5.5699041859402083077]","[-0.23447460574652143062, -0.23447460574652143062]"
0.8208318359375,0.8218003125000001,0.8339904385924828935845812921728517354953124999995,0.91699521929624144679229064608642586774765624999975,0.875,1,"[-6.2657021127533578664, -6.2657021127533578664]","[-1.321604094134984253, -1.321604094134984253]"
0.8208318359375,0.8218003125000001,0.91699521929624144679229064608642586774765624999975,1,0.875,1,"[-5.5122976107061081308, -5.5122976107061081308]","[-0.17503392691306404738, -0.17503392691306404738]"
0.8218003125000001,0.8227687890625002,0.334185504187037489320345841685183199553124999984,0.667092752093518744660172920842591599776562499992,0,0.25,"[-12.047067602928397179, -12.047067602928397179]","[-0.035145167600246079997, -0.035145167600246079997]"
0.8218003125000001,0.8227687890625002,0.334185504187037489320345841685183199553124999984,0.500639128140278116990259381263887399664843749988,0.25,0.5,"[-9.3055458155217625205, -9.3055458155217625205]","[-3.6497231248508343882, -3.6497231248508343882]"
0.8218003125000001,0.8227687890625002,0.500639128140278116990259381263887399664843749988,0.667092752093518744660172920842591599776562499992,0.25,0.5,"[-9.464670562899065942, -9.464670562899065942]","[-2.3291648618628046918, -2.3291648618628046918]"
0.8218003125000001,0.8227687890625002,0.667092752093518744660172920842591599776562499992,0.833546376046759372330086460421295799888281249996,0,0.25,"[-9.55702453950326003, -9.55702453950326003]","[-0.84118209547449518393, -0.84118209547449518393]"
0.8218003125000001,0.8227687890625002,0.833546376046759372330086460421295799888281249996,0.916773188023379686165043230210647899944140624998,0,0.125,"[-7.0739166251041840638, -7.0739166251041840638]","[-2.0260058192959720103, -2.0260058192959720103]"
0.8218003125000001,0.8227687890625002,0.916773188023379686165043230210647899944140624998,1,0,0.125,"[-6.6259712194028068666, -6.6259712194028068666]","[-1.0771299732511867564, -1.0771299732511867564]"
0.8218003125000001,0.8227687890625002,0.833546376046759372330086460421295799888281249996,0.916773188023379686165043230210647899944140624998,0.125,0.25,"[-6.8314434631480676074, -6.8314434631480676074]","[-1.8430317731574430429, -1.8430317731574430429]"
0.8218003125000001,0.8227687890625002,0.916773188023379686165043230210647899944140624998,1,0.125,0.25,"[-6.2855319674234824134, -6.2855319674234824134]","[-0.84531069340307618543, -0.84531069340307618543]"
0.8218003125000001,0.8227687890625002,0.667092752093518744660172920842591599776562499992,0.833546376046759372330086460421295799888281249996,0.25,0.5,"[-9.3160319168737277806, -9.3160319168737277806]","[-0.6480418793292107571, -0.6480418793292107571]"
0.8218003125000001,0.8227687890625002,0.833546376046759372330086460421295799888281249996,0.916773188023379686165043230210647899944140624998,0.25,0.375,"[-6.6617893521837228121, -6.6617893521837228121]","[-1.7003796241514177456, -1.7003796241514177456]"
0.8218003125000001,0.8227687890625002,0.916773188023379686165043230210647899944140624998,1,0.25,0.375,"[-6.0565519077044562835, -6.0565519077044562835]","[-0.66528122770587694301, -0.66528122770587694301]"
0.8218003125000001,0.8227687890625002,0.833546376046759372330086460421295799888281249996,0.916773188023379686165043230210647899944140624998,0.375,0.5,"[-6.5363977261715877631, -6.5363977261715877631]","[-1.5871743868027234914, -1.5871743868027234914]"
0.8218003125000001,0.8227687890625002,0.916773188023379686165043230210647899944140624998,1,0.375,0.5,"[-5.8881970526934477306, -5.8881970526934477306]","[-0.52172916606243668891, -0.52172916606243668891]"
0.8218003125000001,0.8227687890625002,0.334185504187037489320345841685183199553124999984,0.500639128140278116990259381263887399664843749988,0.5,0.75,"[-9.3792107573744125659, -9.3792107573744125659]","[-3.6645972393720649407, -3.6645972393720649407]"
0.8218003125000001,0.8227687890625002,0.500639128140278116990259381263887399664843749988,0.667092752093518744660172920842591599776562499992,0.5,0.75,"[-9.4547976383955631974, -9.4547976383955631974]","[-2.2795565354638194222, -2.2795565354638194222]"
0.8218003125000001,0.8227687890625002,0.334185504187037489320345841685183199553124999984,0.500639128140278116990259381263887399664843749988,0.75,1,"[-9.477604268700396517, -9.477604268700396517]","[-3.7068134607159999305, -3.7068134607159999305]"
0.8218003125000001,0.8227687890625002,0.500639128140278116990259381263887399664843749988,0.667092752093518744660172920842591599776562499992,0.75,1,"[-9.4878779153593786333, -9.4878779153593786333]","[-2.2678328122644666465, -2.2678328122644666465]"
0.8218003125000001,0.8227687890625002,0.667092752093518744660172920842591599776562499992,0.833546376046759372330086460421295799888281249996,0.5,0.75,"[-9.2052317123440232649, -9.2052317123440232649]","[-0.52781164092989507619, -0.52781164092989507619]"
0.8218003125000001,0.8227687890625002,0.833546376046759372330086460421295799888281249996,0.916773188023379686165043230210647899944140624998,0.5,0.625,"[-6.4418232574835112558, -6.4418232574835112558]","[-1.4968253693394022452, -1.4968253693394022452]"
0.8218003125000001,0.8227687890625002,0.916773188023379686165043230210647899944140624998,1,0.5,0.625,"[-5.7598095532369892879, -5.7598095532369892879]","[-0.40583443450872053182, -0.40583443450872053182]"
0.8218003125000001,0.8227687890625002,0.833546376046759372330086460421295799888281249996,0.916773188023379686165043230210647899944140624998,0.625,0.75,"[-6.3704448440225878159, -6.3704448440225878159]","[-1.4249754367620728335, -1.4249754367620728335]"
0.8218003125000001,0.8227687890625002,0.916773188023379686165043230210647899944140624998,1,0.625,0.75,"[-5.6605297441882118648, -5.6605297441882118648]","[-0.31195876414498030504, -0.31195876414498030504]"
0.8218003125000001,0.8227687890625002,0.667092752093518744660172920842591599776562499992,0.833546376046759372330086460421295799888281249996,0.75,1,"[-9.1633375608250027256, -9.1633375608250027256]","[-0.45852372771623478576, -0.45852372771623478576]"
0.8218003125000001,0.8227687890625002,0.833546376046759372330086460421295799888281249996,0.916773188023379686165043230210647899944140624998,0.75,0.875,"[-6.3174408235463399564, -6.3174408235463399564]","[-1.3685636750771703607, -1.3685636750771703607]"
0.8218003125000001,0.8227687890625002,0.916773188023379686165043230210647899944140624998,1,0.75,0.875,"[-5.5838005525332494727, -5.5838005525332494727]","[-0.23623504638387646248, -0.23623504638387646248]"
0.8218003125000001,0.8227687890625002,0.833546376046759372330086460421295799888281249996,0.916773188023379686165043230210647899944140624998,0.875,1,"[-6.2795280776274911005, -6.2795280776274911005]","[-1.3253409481399931469, -1.3253409481399931469]"
0.8218003125000001,0.8227687890625002,0.916773188023379686165043230210647899944140624998,1,0.875,1,"[-5.5252978884691241745, -5.5252978884691241745]","[-0.17587239872268997654, -0.17587239872268997654]"
0.8227687890625002,0.8237372656250002,0.332409372911916101601852605695803084306249999984,0.666204686455958050800926302847901542153124999992,0,0.25,"[-12.064513345098195174, -12.064513345098195174]","[-0.044246621162771643254, -0.044246621162771643254]"
0.8227687890625002,0.8237372656250002,0.332409372911916101601852605695803084306249999984,0.499307029683937076201389454271852313229687499988,0.25,0.5,"[-9.3178099802328642198, -9.3178099802328642198]","[-3.6627456589314570934, -3.6627456589314570934]"
0.8227687890625002,0.8237372656250002,0.499307029683937076201389454271852313229687499988,0.666204686455958050800926302847901542153124999992,0.25,0.5,"[-9.480657530371059849, -9.480657530371059849]","[-2.3390696672299080561, -2.3390696672299080561]"
0.8227687890625002,0.8237372656250002,0.666204686455958050800926302847901542153124999992,0.833102343227979025400463151423950771076562499996,0,0.25,"[-9.5765742973802936433, -9.5765742973802936433]","[-0.84802172220026628136, -0.84802172220026628136]"
0.8227687890625002,0.8237372656250002,0.833102343227979025400463151423950771076562499996,0.916551171613989512700231575711975385538281249998,0,0.125,"[-7.0912317897773817776, -7.0912317897773817776]","[-2.0341604559317447709, -2.0341604559317447709]"
0.8227687890625002,0.8237372656250002,0.916551171613989512700231575711975385538281249998,1,0,0.125,"[-6.6430518414423413986, -6.6430518414423413986]","[-1.0828029768711548986, -1.0828029768711548986]"
0.8227687890625002,0.8237372656250002,0.833102343227979025400463151423950771076562499996,0.916551171613989512700231575711975385538281249998,0.125,0.25,"[-6.8489289816413041478, -6.8489289816413041478]","[-1.850948631095282737, -1.850948631095282737]"
0.8227687890625002,0.8237372656250002,0.916551171613989512700231575711975385538281249998,1,0.125,0.25,"[-6.3027028091175907321, -6.3027028091175907321]","[-0.85069030312513527203, -0.85069030312513527203]"
